userName,Rating,Review,Tanggal
Pengguna Google,1,"akun aku di tangguhkan, padahal gak pernah ngelanggar, udah ajukan banding tapi berbulan2 ga ada respon, mau bikin akun baru gak bisa, postingan dibatesi MAKSUDNYA APA YA??! semenjak ganti nama jadi X sih ini (kalau bisa saya gak bakal ngasih bintang)",2025-02-27 13:36:09
Pengguna Google,1,"Dulu twitter lancar banget saat digunakan, gak makan banyak memori juga, iklannya masih oke diterima, mau buka timeline loadingnya bagus lancar2 aja. Sekarang ganti jadi X malah susah mau dikoneksikan, loading timeline lama banget, banyak makan memori, iklannya berulang2 bahkan sekarang muncul iklan nyeleneh kayak open b.o seriously what's wrong with this app????",2024-11-15 12:43:02
Pengguna Google,1,"Semenjak ganti jadi X aplikasinya semakin lemot. Sering macet tidak bisa update, sering juga refresh sendiri padahal lagi baca timeline seru. Putar video lemot banget kebanyakan gak bisa dibuka. Iklannya banyak banget dan sangat mengganggu. Saat aplikasi berhenti meskipun udah bersihkan chace, update aplikasi, restart hp, pasang mode pesawat sampe buka tutup aplikasi tetep gak ngaruh. Udah ganti koneksi wifi maupun paket data tetep aplikasi tidak merespon. Menyebalkan",2024-11-19 15:48:14
Pengguna Google,1,"Makin kesini makin banyak bugnya. akun sering log out sendiri pas lagi scrolling, akun tiba tiba kekunci saat mau login ampe 2x, timeline sering ngerefresh sendiri, nonton video scroll otomatis pas kembali suaranya gk ilang,lihat foto loadingnya lama & kadang apknya force close sendiri. Padahal dulu enak ringan & simple sekarang malah berat & banyak bugnya update pun gk membantu sama sekali.",2024-12-16 13:26:53
Pengguna Google,3,"Twitter sekarang bagus"" aja tpi pas mau liat"" gambar, gambar nya selalu gak muncul dan itu harus bolak balik ngehapus cache baru bisa ada gambarnya itupun setengah. Tolong perbaiki lagi (soalnya bikin stress 😀) EDIT: tolong perbaiki bug gambar tiba tiba hilang soalnya ngeselin, terus bug GK bisa nyimpen gambar ITU NGUESELINNN BANGET PLISS 😭",2025-01-03 12:07:30
Pengguna Google,1,"Bukannya makin bener malah tambah kacau nih X. Banyak sekali glitch dan error,kadang app nya gk mau ngeload,video stuck, gambar hitam doang, beranda gk bisa di refresh, hilang koneksi, force close dan banyak lagi kendala yg lain. Rating app nya juga tambah turun gara gara gajelas bgt X yg sekarang. Kecewa gw dgn developer X :(",2024-12-21 00:24:46
Pengguna Google,1,"Semenjak ganti nama X Nih Aplikasi Sering BANGET Lemot, sering ngelag, bug Kaga Jelas, Sering Minta Di Update, Tapi Ga Ada Perubahan Sama Sekali, Tetep Lemot Kaga Jelas",2025-03-15 11:32:35
Pengguna Google,3,"Semenjak jadi X, belakangan loading content menjadi terlalu lama, terkadang saat putar video selanjutnya, suara video sebelum masih ada, setelah beberapa kali update masalah masih sama, please fix, saya suka mendapatkan informasi terbaru melalui X",2024-11-18 21:59:05
Pengguna Google,1,"akun X Lu sarang orang halu dan isinya bkp semua, daftar akun aja kaya mau daftar CPNS harus beda Email ini Ono kucrrut😒 apk biasa tapi mau masuk aja udh kaya apk intelejen negara. dulu ga selalay ini Loh!! berlebihan banget kaya apk penting aja mana fitur Nya malah makin ancur",2025-04-01 01:00:21
Pengguna Google,2,"gabisa login, gimana mau mainnya ada kesalahan teknis terus setiap mau login, tolong di perbaiki 😊🤗",2025-04-01 04:12:41
Pengguna Google,1,"tolong ya ini apk nya di perbaiki lagi, saya mau log in ga bisa, saya udh pake semua akun email saya tapi ga ada yang berhasil, tolong ya buat tim/pihak 𝕏🙏",2025-03-26 15:35:09
Pengguna Google,1,"sick banget iklan ga senonoh udah di mana-mana. mau nyalahin mereka semua, walaupun udah legal tetep aja bikin ngga nyaman pengguna. saya mohon pertimbangan buat filter iklan, jangan cuma mentingin duit masuk aja, ini platform umum, pengguna bukan penikmat itu semua. minimal ada saran filter iklan, deh... maaf kalo pengguna gratisan banyak mau 😞 tapi kecewa x iklannya banyak gitu",2024-11-05 07:27:26
Pengguna Google,1,jelek bgt anjir. kalo udh keluar aplikasi suka log out sendiri. mana ga bisa masuk terus. gajelas bgt abis update,2025-04-02 06:28:48
Pengguna Google,1,"saya tidak tau mau komentar apa lagi tapi saya sering keluar dari akun twiter dengan sendirinya berbeda dengan yang dahulu, belum lagi kena blokir capek buat akun berkali kali. Belum lagi masukkan akun X sangat amat susah karena selalu gagal padahal semuanya sudah benar. Semakin hari kualitasnya semakin buruk",2025-04-02 17:49:51
Pengguna Google,2,"jujur, sebenarny ini apk bagus, cmn kenapa stiap login sya kluar dri akun trs??, pdhal g pernah aneh"", kek, tlong lah jan kek gni, masa kluar dri akun trs, tlong dong ini apk diperbaiki, masa sya kluar trs dari akun stiap buka apk ini, tlonggg yaa di perbaiki lagi, sya suda capek,berkali""saya login ke akun saya, TOLONG YAA INI APK DI PERBAIKI, JUJUR SAYA SUDAH CAPEE LOGIN MLUU😔😞😪",2025-03-19 23:00:51
Pengguna Google,1,ini mau masuknya gimnaa yaa ko kesalahan teknis mulu soalnya udah ditunggu beberapa kali tapi masi kesalahan teknis padahal semuanya stabil,2025-04-01 06:20:27
Pengguna Google,2,"sejak twiter ganti jd X kirain makin canggih ga taunya makin kacau aplikasi ini, tiba2 akun keluar sendiri tiap login kendala teknis terus sampe sekarang ga bisa buka2, parah parah",2025-03-24 17:13:56
Pengguna Google,2,"eror trus, kalau login suka lama, trus suka tba' keluar sendiri. akun yg lgi di masukin suka tba' jdi privat padahal ngga, mohon di perbaiki lgi ya",2025-03-26 13:02:57
Pengguna Google,3,"sering ngelag kadang gabisa ngelike, kadang gabisa komen, gadang load nya lama padahal wifi nya lancar aja kalo di buka sosmed lain",2025-03-20 06:36:02
Pengguna Google,1,"semenjak di up nama nya jadi x malah makin lemot, wifi lancar padahal tpi selalu muter muter persekian detik",2025-03-14 14:47:08
Pengguna Google,1,"semenjak ganti nama X sering logout sendiri alasannya *""anda keluar karena kesalahan teknis""* pas masuk lagi malah *""ada gangguan silahkan coba beberapa saat lagi""*@",2025-01-10 21:27:29
Pengguna Google,1,"Apps ini aneh bangeeet...kadang tiba-tiba loading kayak gk ada sinyal padahal sinyal lancar... mohon kepada pihak twitter untuk diperhatikan. Terima kasih 2024 twitter sudah berubah jadi X Masalahnya tetep sama,ngebug sama loading terus kayak yang gak ada sinyal... bener-bener app aneh..",2024-10-10 17:55:21
Pengguna Google,4,pas mau ganti foto profil lemot banget fotonya gk kesimpen malah gk berubah terus pas lagi scroll suka lemot sendiri jaringan juga lancar gk ada masalah apa apa tiba tiba aja gitu lemot,2025-03-04 17:00:17
Pengguna Google,1,Akun x ku kekunci udh coba dari 2 hari kemarin tapi tetep gk bisa.terus x aku jga sering eror kyak tulisannya mulai gitu.hal itu sering banget.buat orang orang yg mengalami hal yg sama kayak aku fiks kita sama,2025-01-22 07:50:32
Pengguna Google,1,"app sampah, akun dibannned tanpa alesan jelas. banyak data penting yg di simpen disitu jadi langsung gk bisa di akses lagi.",2025-03-26 00:52:14
Pengguna Google,2,"banyak bgt bug dan gabisa ganti profil, padahal udah save tapi malah balik ke profil yg lama",2025-03-20 12:18:21
Pengguna Google,1,Saya baru saja melakukan perpanjangan X premium tapi baru 4 hari premium saya hilang. Mohon untuk kembalikan akun premium saya,2025-03-24 16:53:43
Pengguna Google,3,"aplikasi nya banyak kesalahan, bikin emosi, geramnya akuu PERBAIKI LAGI GAK. lagiseru liat org org demo malah di suruh login ulang ish tak patut lah",2025-03-29 13:32:18
Pengguna Google,1,"bikin akun di tangguhin Mulu,padahal gak pernah mosting,ngomen yg aneh aneh, jarang login juga tapi di tangguhin mulu aku gua anjg, gimana sih ni apk skrng",2025-03-28 19:43:18
Pengguna Google,1,"mau login aja di persulit,ada kesalahan teknis mulu,padahal sinyal lancar,ga ada kendala,tetep aja gabisa!!!",2025-03-26 18:20:48
Pengguna Google,4,"aplikasinya bagus sebenernya. cuman kadang suka tiba2 keluar sendiri, terus kalo lagi scroll2 akun suka keulang dari awal. gabisa liat semua postingan juga, udah coba di akunku yang lain buat liat postingannya juga tetep sama, udah coba searching, barang kali emang ga bisa di liat semua, atau ada solusinya, tpi ga ada hasil.",2024-12-17 22:11:31
Pengguna Google,2,"sebenarnya dulu bagus, tp gatau kenapa makin jelek 😓 belakangan ini sering ngebug gabisa direfresh tl nya. padahal jaringan bagus 😢 loading mulu, mana lama lagi nunggu bisanya..",2025-03-15 12:58:26
Pengguna Google,3,Aplikasi X dapat membatu saya dalam mendapatkan informasi yang akurat dan akan selalu menantang di dalam program yang di tampilkan oleh seluruh kalangan yang berperan aktif di media sosial baik itu bersifat yang nyata maupun yang tidak nyata,2025-02-24 09:01:03
Pengguna Google,1,Waktu dibuka lemot parah padahal jaringan bagus buka aplikasi lain juga lancar tp pas buka postingan yg ada di X malah susah bgt kebukanya loading trus,2025-03-10 15:26:25
Pengguna Google,1,"bisa hilangin scroll otomatis nya gak sih? itu fitur paling gak berguna, kalau video nya habis ya putar ulang aja, ini malah di scroll otomatis dan ada bug nya, dimana pas kita keluar dari video, musik nya gak mau berhenti. Mending hapus aja fitur nya, gak berguna banget. Trus sekarang malah refresh sendiri.",2024-12-08 16:27:04
Pengguna Google,3,"2 Minggu ini aplikasinya lemot banget, kadang sampe gabisa dibuka padahal hp dan sinyal baik2 aja. Sering nge refresh sendiri padahal lagi baca. Yang bagus adalah video ngescroll sendiri kalo udah abis. Tolong diperbaiki lagi, terima kasih",2024-11-26 15:01:04
Pengguna Google,1,"Twitter saat ini sangat buruk, memutar video sangat lambat dan kadang hanya mutar-mutar gak jelas, kadang layar ponsel saya juga susah di sentuh, dikembalikan ke menu saja susah, belum ada 5 menit saya buka twitter sudah gak bisa di sentuh dan gak bisa memutar video, padahal kuota nyala, baru di update juga, tapi tetap aja, ngeleg",2024-11-15 02:52:47
Pengguna Google,2,setiap mencet notifikasi dari X notifikasinya gak ada apa-apa pas di cek di aplikasinya malah notifikasinya ilang,2025-03-28 15:22:10
Pengguna Google,1,Kenapa sih sekarang Twitter mau masuk akun aja gak bisa-bisa padahal jaringan bagus ini bug tolong di perbaiki cape bat masuk akun dari tadi gak bisa-bisa 🥱,2025-03-10 16:45:54
Pengguna Google,1,"kenapa gak bisa login, katanya cek update terbaru padahal udah update terbaru. sejak jadi X Twitter jadi gak asyik",2025-03-25 07:41:01
Pengguna Google,1,"Benci bgt sama sistem yang gak sesuai. Ada sistem mute words, sudah dipakai dan kata yang dimute tetep muncul di timeline. Algoritma timeline jelek banget deh akhir-akhir ini.",2025-04-01 11:59:52
Pengguna Google,4,"aplikasinya bagus, tapi kenapa ya tiba tiba banget aplikasinya ga bisa buka atau menonton video atau foto, seperti ngelek dijaringan saya, padahal jaringan wifi saya sangat stabil, tolong untuk developer segera diperbaiki aplikasinyaa yaa, terima kasihh",2024-12-18 14:50:51
Pengguna Google,2,"Setelah update malah ga bisa melakukan pencarian ""Maaf ada kesalahan teknis"" Tenang - Ini bukan kesalahan anda. Ketika dicoba lagi tetap seperti itu lagi",2025-03-11 11:41:57
Pengguna Google,3,"Tolong bagat di kerbaiki ""appx nya karna aku ga bisa ologin pake akun Google saya , saya sudah coba beberapa kali tapi tetap ga bisa malah munculnya ada kesalahan tapi aku coba coba terus malah ga bisa",2025-02-09 14:45:43
Pengguna Google,3,"Ada bug. Saat saya hendak menulis pesan DM, tiba-tiba saja keluar tampilan awal. Dan semua pesan yang sudah saya ketik hilang. Tolong diperbaiki",2025-01-14 03:38:39
Pengguna Google,1,"Ga muncul suara pas nonton video, padahal di setingan aksesibilitas udah di aktifkan efek suara nya.",2025-01-23 06:40:35
Pengguna Google,2,"Jelek bgt X skrng, enakan twiter dlu, ini X dikit dikit close, load pdhl jaringan bagus, perbaiki dulu lh, sering mintak update tp masalah sendiri g kelar kelar",2025-03-06 15:13:07
Pengguna Google,1,"Waktu awal² mah masih bagus² aja tapi lama kelamaan malah jadi banyak ngelag nya gatau kenapa waktu mau daftar tiba² keluar sendiri sama kalo misal verifikasi pasti udah bener² dan udah mau selesai di verifikasi tiba² ngulang sendiri padahal tadi habis verifikasi ada tulisan ""verifikasi selesai"" tapi kok malah balik lagi suruh buat akun lagi malah.",2024-11-17 01:01:48
Pengguna Google,5,Bagus tpi belakangan ini bnyk iklan bermunculan tolong iklan nya di kurangi ya agar lebih keren!!!,2025-03-07 17:52:10
Pengguna Google,1,"Semua akun ditangguhkan.. Apa kesalahan tidak jelas.. Ini aplikasi paling membuat saya jengkel.. Tiba"" Akun terus ditangguhkan.. Aplikasi ga jelas..",2025-03-13 04:59:42
Pengguna Google,2,"Kenapa harus premium dulu baru bisa masukin teks yg panjang, banyak fitur yg gk kepakai juga. terus kenapa sekarang sering banget sih keluar sendiri akun nya 😠😠",2025-03-20 14:16:28
Pengguna Google,1,Gak jelas nih apk gk bisa liat foto/video tiap pencarian juga gk bisa... Download gk bisa eror udh nih apk... Enak versi yg dulu lancar,2025-03-11 15:39:08
Pengguna Google,1,"Ini kenapa ya bookmark ngga bisa dibuka, dm juga ngga bisa di muat ulang padahal wifi lancar, ini kenapa ya x kayak gini",2025-03-11 11:34:27
Pengguna Google,2,"Aplikasi apa ini coba aku langganan malah keluar mana gak bisa masuk lagi,ada kesalahan teknis,silahkan coba lagi,terus aku mau buat akun baru masih sama kata katanya.",2025-03-08 16:24:21
Pengguna Google,3,"Ini kenapa ya twit saya ko selalu mengalami kesalahan teknis padahal jaringan internet/wifi saya lancar, tolong segera perbaiki",2025-03-11 13:07:08
Pengguna Google,1,"apk parah banget, dikit dikit logout mulu.... email sama pasword sudah bener penulisan ttp aja gk bisa masuk diganti pasword juga gak bisa, gila parah banget....",2025-03-11 08:57:59
Pengguna Google,1,"Akun payah, gak ngapa-ngapain cuma scroll ajah malah di suspend. Bikin baru di suspend lagi, dulu enak aplikasi gak berat sejak berubah nama jadi X jadi makin bobrok",2025-03-07 22:06:07
Pengguna Google,1,"Aplikasi sangat buruk, bahkan untuk membuka aplikasi saja lama muncul feednya. Padahal sinyal jaringan seluler/wifi bagus semua. Download video juga sama lama juga. Tolong perbaiki servermu!!!",2024-11-25 12:43:40
Pengguna Google,1,"Manajemen IDIOT, gegara pengalaman dibatasi semua tontonan satu klik jadi blank. Aplikasi tidak bermutu.",2025-03-11 13:01:28
Pengguna Google,3,"sering ke refresh sendiri , buka chat gruf mental keluar lagi , mau buat tweet juga jadi lemot , mhon perbaiki lagi masalah nya , soalnya X ini mata pencarian seniman seperti saya 🙏",2025-03-17 12:07:33
Pengguna Google,1,"Mohon maaf y, ini gw kesel bgt lho gw kan buka X srpti biasa tapi kok ad yg slh gitu kyk entah knp internetnya seolah2 kyk jelek gitu pdhl aku pake wifi lho mana pas aku buka yg lain aj itu msh lancar, tolong dong gw kan jadi kesel jg",2025-03-10 16:31:13
Pengguna Google,5,"mohon maaf, buat aplikasi ini memang bagus. tapi tolong perbaiki untuk sistem pencarian foto perlu diperbaiki karena tidak bisa memperbarui untuk pencarian foto. Mohon maaf perbaiki dulu 🙏",2025-03-11 13:17:52
Pengguna Google,2,"gatau kenapa tapi loginnya ngga bisa terus, padahal wifi lancar, waktu nyoba daftar lewat google website X nya pun error ngga bisa dibuka",2025-03-10 15:52:40
Pengguna Google,4,"Menurut saya, Aplikasi ini sangat membantu mencari informasi yang lebih detail, semacam hoax, berita, dan lain lain nya. Saya beri rate 4 untuk Aplikasi ini",2025-03-10 00:45:59
Pengguna Google,3,"Kenapa 2 hari ini susah sekali unggah video. Lemot. Padahal jaringan dan hp baik baik saja, semua ok. Tolong diperbaiki",2025-03-13 22:01:58
Pengguna Google,2,"postingan video/foto banyak banget yang ga bisa dibuka dan ada tiulisan ""tidak dapat mengambil postingan saat ini.sumpah meresahkan banget jadi terbatas banget videonya.terus berandanya videonya cuma itu itu aja padahal udah diskip berkali kali topik nya",2025-01-01 01:20:22
Pengguna Google,3,Gak pernah tobat ni x sudah gitu suka ngulang2 ketikan. Malah di ubah lagi temanya jadi anehhhh. KY akun porno bisa gak balikin KY dulu temannya ad burung nya itu cantik,2025-03-10 20:22:12
Pengguna Google,1,Gaje banget tiba tiba loading lama padahal wifi lancar udh coba hidup matiin ttp gabisa dibuka loading terus padahal gadiapa apain.,2025-03-10 10:03:14
Pengguna Google,4,"Jujur sejauh ini saya senang dengan aplikasi ini, namun dengan bug, ataupun akun saya yang ke log out secara tiba-tiba, tolong di perbaiki ya 🙏🏻",2025-03-11 09:31:17
Pengguna Google,1,Apa apaan ni apk eror bgt skrg smnjk jd X Paketa. Data masih banyak wifi jg kenceng Masuk sekedar liat foto aja nunggunya stgh matiiii,2025-03-11 12:59:47
Pengguna Google,1,"ini x kok aneh padahal udh update,gua mau klik video tapi gk bisa,kayak freeze gitu tolong lh perbaiki",2025-03-11 13:12:53
